"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2019年3月10日","0.31295","0.31388","0.31692","0.30933","260.45M","-0.30%"
"2019年3月9日","0.31388","0.30805","0.31886","0.30746","411.92M","1.90%"
"2019年3月8日","0.30802","0.31324","0.31624","0.30520","292.33M","-1.67%"
"2019年3月7日","0.31324","0.31648","0.31953","0.31292","373.33M","-1.02%"
"2019年3月6日","0.31648","0.31513","0.32161","0.31034","402.06M","0.43%"
"2019年3月5日","0.31513","0.30247","0.31794","0.30130","391.02M","4.19%"
"2019年3月4日","0.30246","0.31106","0.31213","0.29794","328.22M","-2.76%"
"2019年3月3日","0.31106","0.31411","0.31537","0.30889","273.79M","-0.97%"
"2019年3月2日","0.31411","0.31587","0.31818","0.31054","286.01M","-0.56%"
"2019年3月1日","0.31588","0.31412","0.32379","0.31200","444.26M","0.56%"
"2019年2月28日","0.31412","0.31108","0.31735","0.30738","400.32M","0.98%"
"2019年2月27日","0.31108","0.31686","0.31878","0.30199","422.85M","-1.88%"
"2019年2月26日","0.31703","0.32786","0.33463","0.31447","610.44M","-3.30%"
"2019年2月25日","0.32786","0.29778","0.33951","0.29775","735.19M","10.11%"
"2019年2月24日","0.29775","0.33285","0.34362","0.29478","917.84M","-10.54%"
"2019年2月23日","0.33285","0.32150","0.33403","0.31811","372.21M","3.53%"
"2019年2月22日","0.32150","0.32061","0.32363","0.31683","301.81M","0.28%"
"2019年2月21日","0.32061","0.33193","0.33292","0.31753","329.11M","-3.41%"
"2019年2月20日","0.33193","0.32318","0.33499","0.31790","494.66M","2.70%"
"2019年2月19日","0.32321","0.32242","0.34774","0.31949","786.67M","0.28%"
"2019年2月18日","0.32232","0.30345","0.32884","0.30240","649.99M","6.21%"
"2019年2月17日","0.30346","0.30089","0.30754","0.29894","223.12M","0.88%"
"2019年2月16日","0.30083","0.30175","0.30349","0.30012","155.95M","-0.31%"
"2019年2月15日","0.30175","0.30092","0.30610","0.29854","203.96M","0.28%"
"2019年2月14日","0.30091","0.30394","0.30542","0.30021","197.11M","-1.00%"
"2019年2月13日","0.30394","0.30509","0.31334","0.30141","267.02M","-0.33%"
"2019年2月12日","0.30494","0.30238","0.30782","0.29804","247.07M","0.85%"
"2019年2月11日","0.30238","0.30978","0.31011","0.30176","234.87M","-2.36%"
"2019年2月10日","0.30969","0.31220","0.31268","0.29951","263.54M","-0.80%"
"2019年2月9日","0.31220","0.31217","0.31627","0.30767","257.24M","0.01%"
"2019年2月8日","0.31217","0.29134","0.32012","0.28983","375.58M","7.15%"
"2019年2月7日","0.29134","0.28948","0.29418","0.28945","162.29M","0.63%"
"2019年2月6日","0.28950","0.29950","0.30063","0.28878","234.77M","-3.34%"
"2019年2月5日","0.29950","0.29919","0.30196","0.29684","190.39M","0.10%"
"2019年2月4日","0.29920","0.30228","0.30550","0.29794","196.48M","-1.02%"
"2019年2月3日","0.30227","0.31034","0.31202","0.29787","218.31M","-2.60%"
"2019年2月2日","0.31034","0.30687","0.31320","0.30467","241.25M","1.15%"
"2019年2月1日","0.30682","0.30926","0.31164","0.29648","340.35M","-0.80%"
"2019年1月31日","0.30930","0.32165","0.33604","0.30423","530.44M","-3.84%"
"2019年1月30日","0.32165","0.28746","0.32656","0.28533","443.15M","11.90%"
"2019年1月29日","0.28746","0.29280","0.29438","0.28236","220.02M","-1.83%"
"2019年1月28日","0.29280","0.30679","0.30769","0.28176","343.31M","-4.56%"
"2019年1月27日","0.30679","0.31302","0.31442","0.30402","167.92M","-1.99%"
"2019年1月26日","0.31304","0.31449","0.31872","0.31276","120.91M","-0.45%"
"2019年1月25日","0.31446","0.31663","0.31782","0.31143","125.90M","-0.68%"
"2019年1月24日","0.31660","0.31476","0.31857","0.31343","111.12M","0.59%"
"2019年1月23日","0.31476","0.31868","0.32033","0.31308","108.21M","-1.21%"
"2019年1月22日","0.31861","0.31838","0.32129","0.30761","146.55M","0.07%"
"2019年1月21日","0.31838","0.31774","0.32232","0.31428","92.93M","0.20%"
"2019年1月20日","0.31774","0.32856","0.33047","0.31251","139.58M","-3.28%"
"2019年1月19日","0.32851","0.32140","0.33529","0.32107","147.82M","2.21%"
"2019年1月18日","0.32140","0.32650","0.32658","0.31781","111.97M","-1.56%"
"2019年1月17日","0.32651","0.32686","0.32909","0.32106","163.82M","-0.09%"
"2019年1月16日","0.32682","0.32324","0.33268","0.32171","146.80M","1.06%"
"2019年1月15日","0.32338","0.32993","0.33282","0.31861","175.74M","-1.98%"
"2019年1月14日","0.32993","0.31218","0.33532","0.31216","354.73M","5.68%"
"2019年1月13日","0.31218","0.32712","0.33104","0.31070","359.65M","-4.55%"
"2019年1月12日","0.32708","0.32748","0.33110","0.32405","127.22M","-0.13%"
"2019年1月11日","0.32749","0.32723","0.33385","0.32227","204.53M","0.08%"
"2019年1月10日","0.32724","0.36664","0.38143","0.31950","561.56M","-10.75%"
"2019年1月9日","0.36664","0.36311","0.37046","0.36021","211.38M","0.97%"
"2019年1月8日","0.36311","0.36186","0.36914","0.35663","195.22M","0.35%"
"2019年1月7日","0.36186","0.36413","0.37456","0.35930","197.37M","-0.62%"
"2019年1月6日","0.36412","0.35106","0.36865","0.34823","188.41M","3.72%"
"2019年1月5日","0.35106","0.35540","0.36161","0.34853","187.69M","-1.28%"
"2019年1月4日","0.35560","0.35434","0.35960","0.34663","185.44M","0.36%"
"2019年1月3日","0.35434","0.37138","0.37159","0.35137","203.45M","-4.59%"
"2019年1月2日","0.37138","0.36332","0.37684","0.35686","237.74M","2.24%"
"2019年1月1日","0.36326","0.35100","0.36328","0.34803","187.50M","3.49%"
"2018年12月31日","0.35100","0.36759","0.37198","0.34726","243.20M","-4.51%"
"2018年12月30日","0.36759","0.35945","0.36778","0.35439","198.71M","2.27%"
"2018年12月29日","0.35945","0.37364","0.38199","0.35789","319.80M","-3.80%"
"2018年12月28日","0.37365","0.33662","0.37852","0.33149","371.32M","11.01%"
"2018年12月27日","0.33661","0.37555","0.37742","0.32964","330.63M","-10.35%"
"2018年12月26日","0.37548","0.37866","0.39048","0.35731","348.24M","-0.84%"
"2018年12月25日","0.37866","0.40355","0.40594","0.36379","471.59M","-6.17%"
"2018年12月24日","0.40356","0.36986","0.45265","0.36983","849.15M","9.11%"
"2018年12月23日","0.36988","0.36033","0.38094","0.35896","300.30M","2.65%"
"2018年12月22日","0.36033","0.35655","0.36200","0.34634","224.78M","1.06%"
"2018年12月21日","0.35655","0.37552","0.38508","0.35120","402.38M","-5.05%"
"2018年12月20日","0.37552","0.34774","0.38671","0.34252","537.00M","7.99%"
"2018年12月19日","0.34774","0.35163","0.39475","0.34483","615.63M","-1.08%"
"2018年12月18日","0.35154","0.32913","0.35154","0.32375","410.25M","6.80%"
"2018年12月17日","0.32915","0.28815","0.33823","0.28659","342.54M","14.23%"
"2018年12月16日","0.28814","0.28546","0.29666","0.28527","131.00M","0.93%"
"2018年12月15日","0.28549","0.28927","0.29232","0.28162","117.66M","-1.31%"
"2018年12月14日","0.28927","0.30037","0.30076","0.28432","169.46M","-3.69%"
"2018年12月13日","0.30033","0.30656","0.30760","0.29696","141.35M","-2.05%"
"2018年12月12日","0.30662","0.30012","0.31244","0.29995","147.39M","1.58%"
"2018年12月11日","0.30186","0.30113","0.31126","0.29601","163.41M","0.24%"
"2018年12月10日","0.30114","0.31097","0.31497","0.29661","173.84M","-3.16%"
"2018年12月9日","0.31097","0.30414","0.32158","0.30026","184.54M","2.25%"
"2018年12月8日","0.30414","0.30165","0.32249","0.29254","263.89M","0.83%"
"2018年12月7日","0.30165","0.30878","0.31119","0.28866","403.58M","-2.31%"
"2018年12月6日","0.30879","0.33849","0.34520","0.30671","288.89M","-8.77%"
"2018年12月5日","0.33849","0.35309","0.35477","0.33828","198.90M","-4.14%"
"2018年12月4日","0.35312","0.34809","0.36289","0.33930","211.13M","1.44%"
"2018年12月3日","0.34811","0.36917","0.37056","0.34548","196.97M","-5.70%"
"2018年12月2日","0.36917","0.37328","0.38068","0.36669","136.20M","-1.10%"
"2018年12月1日","0.37328","0.36450","0.37899","0.35774","186.63M","2.41%"
"2018年11月30日","0.36448","0.38145","0.38313","0.35556","264.25M","-4.44%"
"2018年11月29日","0.38143","0.39252","0.39493","0.37340","350.56M","-2.83%"
"2018年11月28日","0.39252","0.36505","0.40331","0.36504","469.81M","7.52%"
"2018年11月27日","0.36506","0.36210","0.37379","0.34664","389.16M","0.82%"
"2018年11月26日","0.36210","0.38168","0.39766","0.34573","723.22M","-5.14%"
"2018年11月25日","0.38172","0.37934","0.39315","0.32801","927.80M","0.61%"
"2018年11月24日","0.37942","0.41318","0.42652","0.37027","471.98M","-8.20%"
"2018年11月23日","0.41331","0.42657","0.43275","0.39862","449.91M","-3.04%"
"2018年11月22日","0.42627","0.45214","0.45564","0.42496","250.74M","-5.69%"
"2018年11月21日","0.45202","0.44228","0.46693","0.41928","455.32M","2.10%"
"2018年11月20日","0.44273","0.48164","0.50672","0.41332","916.02M","-8.08%"
"2018年11月19日","0.48164","0.51556","0.51586","0.46932","645.21M","-6.58%"
"2018年11月18日","0.51555","0.49785","0.52971","0.49550","371.03M","3.61%"
"2018年11月17日","0.49760","0.47662","0.50309","0.47037","275.49M","4.41%"
"2018年11月16日","0.47660","0.48736","0.49299","0.46522","326.70M","-2.20%"
"2018年11月15日","0.48732","0.47997","0.49189","0.43236","536.21M","1.53%"
"2018年11月14日","0.47997","0.51629","0.51851","0.42382","603.51M","-7.04%"
"2018年11月13日","0.51629","0.52287","0.53210","0.51047","217.76M","-1.26%"
"2018年11月12日","0.52287","0.50946","0.53234","0.50487","195.05M","2.63%"
"2018年11月11日","0.50948","0.50845","0.51114","0.49783","90.76M","0.20%"
"2018年11月10日","0.50845","0.50383","0.51603","0.50282","102.49M","0.92%"
"2018年11月9日","0.50383","0.49621","0.52090","0.49580","223.36M","1.54%"
"2018年11月8日","0.49621","0.53994","0.54493","0.49313","309.85M","-8.08%"
"2018年11月7日","0.53980","0.55393","0.55463","0.52802","281.96M","-2.52%"
"2018年11月6日","0.55373","0.50118","0.56512","0.50118","631.27M","10.49%"
"2018年11月5日","0.50116","0.46967","0.50280","0.46376","304.86M","6.73%"
"2018年11月4日","0.46954","0.45694","0.47808","0.44973","194.35M","2.78%"
"2018年11月3日","0.45684","0.46121","0.46265","0.45521","104.47M","-0.95%"
"2018年11月2日","0.46122","0.46029","0.46626","0.45830","178.05M","0.20%"
"2018年11月1日","0.46029","0.45361","0.46055","0.45032","133.89M","1.47%"
"2018年10月31日","0.45361","0.44738","0.45889","0.43815","167.57M","1.42%"
"2018年10月30日","0.44726","0.44421","0.45238","0.44379","142.49M","0.69%"
"2018年10月29日","0.44421","0.46406","0.46463","0.43670","212.63M","-4.25%"
"2018年10月28日","0.46390","0.45992","0.46586","0.45834","149.77M","0.91%"
"2018年10月27日","0.45973","0.46505","0.46633","0.45749","133.55M","-1.14%"
"2018年10月26日","0.46505","0.46273","0.46847","0.45839","116.48M","0.50%"
"2018年10月25日","0.46275","0.46333","0.47080","0.45683","167.82M","-0.08%"
"2018年10月24日","0.46314","0.46870","0.47618","0.45994","161.66M","-1.19%"
"2018年10月23日","0.46869","0.46061","0.48298","0.44394","267.33M","1.75%"
"2018年10月22日","0.46061","0.46423","0.46784","0.45605","150.69M","-0.78%"
"2018年10月21日","0.46423","0.46712","0.47296","0.46322","230.82M","-0.62%"
"2018年10月20日","0.46712","0.45999","0.47113","0.45584","180.91M","1.55%"
"2018年10月19日","0.45999","0.46679","0.47116","0.45724","221.22M","-1.46%"
"2018年10月18日","0.46680","0.48330","0.49244","0.45553","342.26M","-3.34%"
"2018年10月17日","0.48294","0.48309","0.49529","0.47104","365.47M","-0.08%"
"2018年10月16日","0.48335","0.45983","0.48575","0.45520","391.84M","5.12%"
"2018年10月15日","0.45981","0.40834","0.50997","0.39902","884.05M","12.60%"
"2018年10月14日","0.40834","0.42245","0.42952","0.40554","222.97M","-3.32%"
"2018年10月13日","0.42235","0.42043","0.42995","0.41670","295.42M","0.43%"
"2018年10月12日","0.42055","0.38208","0.44525","0.37824","638.89M","10.07%"
"2018年10月11日","0.38209","0.46573","0.46574","0.37822","715.06M","-17.96%"
"2018年10月10日","0.46573","0.48156","0.48156","0.46220","252.60M","-3.29%"
"2018年10月9日","0.48157","0.49232","0.49325","0.47137","246.03M","-2.19%"
"2018年10月8日","0.49233","0.48247","0.49986","0.47979","329.33M","2.04%"
"2018年10月7日","0.48247","0.48890","0.49030","0.46854","282.52M","-1.30%"
"2018年10月6日","0.48883","0.52091","0.52183","0.46909","376.59M","-6.15%"
"2018年10月5日","0.52085","0.52870","0.53257","0.51070","332.77M","-1.49%"
"2018年10月4日","0.52871","0.52860","0.54900","0.52409","320.58M","0.03%"
"2018年10月3日","0.52855","0.51693","0.53720","0.50821","556.33M","2.23%"
"2018年10月2日","0.51702","0.57733","0.57982","0.51565","439.89M","-10.45%"
"2018年10月1日","0.57737","0.58272","0.60468","0.53364","801.49M","-0.92%"
"2018年9月30日","0.58274","0.56984","0.62065","0.56011","696.05M","2.27%"
"2018年9月29日","0.56983","0.53984","0.59224","0.52616","547.85M","5.59%"
"2018年9月28日","0.53969","0.54282","0.54983","0.51766","427.85M","-0.64%"
"2018年9月27日","0.54315","0.51250","0.55362","0.50887","475.46M","5.97%"
"2018年9月26日","0.51257","0.52570","0.57108","0.48556","1.10B","-2.50%"
"2018年9月25日","0.52570","0.49234","0.54544","0.43633","1.06B","6.78%"
"2018年9月24日","0.49234","0.57177","0.58246","0.48405","617.15M","-13.90%"
"2018年9月23日","0.57179","0.57341","0.59722","0.55814","509.87M","-0.28%"
"2018年9月22日","0.57338","0.56355","0.62702","0.49165","1.14B","1.75%"
"2018年9月21日","0.56351","0.45011","0.78848","0.42868","2.32B","25.20%"
"2018年9月20日","0.45010","0.32657","0.48648","0.32154","1.00B","37.85%"
"2018年9月19日","0.32650","0.31961","0.33474","0.31107","459.13M","2.15%"
"2018年9月18日","0.31965","0.27058","0.33525","0.26925","658.84M","18.13%"
"2018年9月17日","0.27058","0.28113","0.28352","0.26706","252.12M","-3.75%"
"2018年9月16日","0.28113","0.28041","0.28190","0.27427","168.88M","0.26%"
"2018年9月15日","0.28041","0.27610","0.28432","0.27600","184.85M","1.54%"
"2018年9月14日","0.27616","0.27915","0.28507","0.27206","255.48M","-1.07%"
"2018年9月13日","0.27914","0.26986","0.28537","0.26779","288.95M","3.44%"
"2018年9月12日","0.26986","0.26298","0.27310","0.25348","254.46M","2.62%"
"2018年9月11日","0.26298","0.26949","0.27454","0.25336","200.13M","-2.40%"
"2018年9月10日","0.26944","0.27636","0.28229","0.26017","229.06M","-2.41%"
"2018年9月9日","0.27608","0.27674","0.29040","0.27099","152.36M","-0.23%"
"2018年9月8日","0.27673","0.28715","0.29353","0.26981","149.45M","-3.59%"
"2018年9月7日","0.28704","0.30173","0.30370","0.28132","179.70M","-4.86%"
"2018年9月6日","0.30169","0.27887","0.30454","0.26895","315.37M","8.12%"
"2018年9月5日","0.27904","0.33076","0.33383","0.27790","385.13M","-15.64%"
"2018年9月4日","0.33078","0.33454","0.34103","0.32896","236.22M","-1.15%"
"2018年9月3日","0.33463","0.34199","0.34348","0.33346","199.93M","-2.15%"
"2018年9月2日","0.34199","0.34691","0.34905","0.33615","198.91M","-1.42%"
"2018年9月1日","0.34691","0.33507","0.35379","0.33493","210.88M","3.55%"
"2018年8月31日","0.33503","0.33491","0.34051","0.32802","194.86M","0.05%"
"2018年8月30日","0.33487","0.34481","0.34633","0.32336","235.47M","-2.88%"
"2018年8月29日","0.34480","0.35111","0.35456","0.33876","229.85M","-1.80%"
"2018年8月28日","0.35111","0.33877","0.35727","0.33484","274.10M","3.64%"
"2018年8月27日","0.33877","0.32298","0.33977","0.32194","212.43M","4.89%"
"2018年8月26日","0.32298","0.32725","0.32807","0.31863","152.97M","-1.30%"
"2018年8月25日","0.32725","0.32673","0.33165","0.32215","132.13M","0.16%"
"2018年8月24日","0.32673","0.32609","0.32840","0.31583","301.35M","0.20%"
"2018年8月23日","0.32608","0.31812","0.32903","0.31547","212.57M","2.59%"
"2018年8月22日","0.31786","0.33384","0.35425","0.31293","252.79M","-4.79%"
"2018年8月21日","0.33384","0.31467","0.33693","0.31347","176.64M","6.09%"
"2018年8月20日","0.31467","0.34231","0.35028","0.31354","274.84M","-8.07%"
"2018年8月19日","0.34230","0.32840","0.35214","0.31878","280.17M","4.24%"
"2018年8月18日","0.32838","0.36737","0.36987","0.31339","365.68M","-10.62%"
"2018年8月17日","0.36739","0.29157","0.37355","0.29113","394.42M","26.00%"
"2018年8月16日","0.29157","0.28020","0.30123","0.27585","233.84M","4.04%"
"2018年8月15日","0.28026","0.27289","0.30211","0.27277","330.90M","2.70%"
"2018年8月14日","0.27289","0.27446","0.27671","0.24706","284.66M","-0.57%"
"2018年8月13日","0.27446","0.29562","0.30905","0.27160","229.12M","-7.14%"
"2018年8月12日","0.29555","0.29745","0.30899","0.29468","180.17M","-0.68%"
"2018年8月11日","0.29757","0.31886","0.31958","0.28814","240.82M","-6.68%"
"2018年8月10日","0.31886","0.34384","0.34585","0.31328","222.24M","-7.28%"
"2018年8月9日","0.34388","0.33182","0.35740","0.32824","246.96M","3.64%"
"2018年8月8日","0.33179","0.37836","0.37836","0.32011","349.84M","-12.31%"
"2018年8月7日","0.37837","0.41288","0.41538","0.37516","191.01M","-8.36%"
"2018年8月6日","0.41287","0.43458","0.43655","0.40331","151.78M","-5.00%"
"2018年8月5日","0.43458","0.42964","0.43673","0.42711","114.40M","1.14%"
"2018年8月4日","0.42969","0.44072","0.44439","0.42776","111.79M","-2.49%"
"2018年8月3日","0.44065","0.43026","0.44641","0.42599","170.12M","2.42%"
"2018年8月2日","0.43025","0.44659","0.44800","0.42979","125.83M","-3.68%"
"2018年8月1日","0.44667","0.43498","0.46260","0.42709","173.07M","2.69%"
"2018年7月31日","0.43498","0.44603","0.44641","0.42703","147.97M","-2.48%"
"2018年7月30日","0.44603","0.45303","0.45623","0.43510","176.88M","-1.55%"
"2018年7月29日","0.45303","0.45679","0.45812","0.45024","122.50M","-0.81%"
"2018年7月28日","0.45675","0.45515","0.45675","0.44835","86.43M","0.35%"
"2018年7月27日","0.45516","0.44961","0.46053","0.44452","106.32M","1.25%"
"2018年7月26日","0.44956","0.45944","0.46859","0.44675","116.07M","-2.15%"
"2018年7月25日","0.45943","0.45793","0.46803","0.45175","150.95M","0.28%"
"2018年7月24日","0.45813","0.44518","0.46904","0.43846","200.28M","2.91%"
"2018年7月23日","0.44519","0.44934","0.46363","0.44311","116.74M","-0.93%"
"2018年7月22日","0.44938","0.45501","0.46318","0.44777","106.92M","-1.24%"
"2018年7月21日","0.45501","0.44462","0.45866","0.43529","98.11M","2.34%"
"2018年7月20日","0.44462","0.47694","0.47733","0.43109","175.09M","-6.78%"
"2018年7月19日","0.47694","0.48828","0.49439","0.47231","189.37M","-2.32%"
"2018年7月18日","0.48826","0.50699","0.52362","0.47608","225.29M","-3.69%"
"2018年7月17日","0.50696","0.48182","0.51878","0.46913","209.84M","5.20%"
"2018年7月16日","0.48190","0.44708","0.48352","0.44347","162.16M","7.79%"
"2018年7月15日","0.44708","0.43849","0.44939","0.43588","102.50M","1.96%"
"2018年7月14日","0.43849","0.43706","0.44276","0.43233","96.38M","0.28%"
"2018年7月13日","0.43727","0.43769","0.44491","0.43109","128.21M","-0.09%"
"2018年7月12日","0.43767","0.45024","0.45037","0.42522","127.92M","-2.79%"
"2018年7月11日","0.45023","0.44422","0.45221","0.44155","115.70M","1.35%"
"2018年7月10日","0.44422","0.47383","0.47408","0.44094","148.32M","-6.25%"
"2018年7月9日","0.47383","0.47887","0.48173","0.47232","162.79M","-1.05%"
"2018年7月8日","0.47886","0.48570","0.48725","0.47589","188.43M","-1.41%"
"2018年7月7日","0.48570","0.47774","0.48638","0.46533","177.17M","1.67%"
"2018年7月6日","0.47773","0.47779","0.48130","0.46024","172.98M","-0.01%"
"2018年7月5日","0.47779","0.49193","0.50101","0.47053","229.64M","-2.88%"
"2018年7月4日","0.49194","0.48514","0.50597","0.47745","182.33M","1.40%"
"2018年7月3日","0.48516","0.49005","0.51661","0.47953","278.80M","-1.00%"
"2018年7月2日","0.49005","0.46226","0.49433","0.45515","214.18M","6.01%"
"2018年7月1日","0.46226","0.46491","0.46558","0.44968","215.24M","-0.56%"
"2018年6月30日","0.46486","0.45531","0.48159","0.45450","251.84M","2.10%"
"2018年6月29日","0.45531","0.44753","0.46024","0.42570","182.93M","1.66%"
"2018年6月28日","0.44786","0.47164","0.47433","0.44555","141.22M","-5.08%"
"2018年6月27日","0.47186","0.45300","0.47602","0.44861","101.67M","4.15%"
"2018年6月26日","0.45304","0.48086","0.48190","0.45173","71.51M","-5.77%"
"2018年6月25日","0.48080","0.47450","0.49137","0.47257","96.46M","1.32%"
"2018年6月24日","0.47455","0.49028","0.49531","0.44064","172.04M","-3.12%"
"2018年6月23日","0.48983","0.48230","0.49530","0.47550","83.46M","1.56%"
"2018年6月22日","0.48230","0.53410","0.53488","0.47141","192.51M","-9.70%"
"2018年6月21日","0.53410","0.53989","0.54837","0.53052","85.20M","-1.07%"
"2018年6月20日","0.53989","0.54906","0.55003","0.52406","101.03M","-1.67%"
"2018年6月19日","0.54906","0.53826","0.56121","0.53521","112.20M","2.01%"
"2018年6月18日","0.53826","0.52551","0.54842","0.50636","128.41M","2.43%"
"2018年6月17日","0.52551","0.53297","0.54100","0.52219","100.52M","-1.40%"
"2018年6月16日","0.53297","0.53333","0.53794","0.51926","111.17M","-0.07%"
"2018年6月15日","0.53333","0.55665","0.55853","0.52882","115.01M","-4.16%"
"2018年6月14日","0.55650","0.52997","0.56577","0.52075","174.04M","5.03%"
"2018年6月13日","0.52987","0.55822","0.56121","0.50518","175.44M","-5.08%"
"2018年6月12日","0.55823","0.59927","0.59937","0.54725","140.84M","-6.85%"
"2018年6月11日","0.59928","0.58169","0.60043","0.56125","119.80M","3.03%"
"2018年6月10日","0.58167","0.65858","0.65868","0.55265","224.63M","-11.68%"
"2018年6月9日","0.65860","0.67251","0.68191","0.65755","88.58M","-2.07%"
"2018年6月8日","0.67251","0.67772","0.67958","0.65838","105.36M","-0.77%"
"2018年6月7日","0.67774","0.67323","0.68877","0.66866","110.51M","0.66%"
"2018年6月6日","0.67329","0.67605","0.68044","0.65535","126.75M","-0.39%"
"2018年6月5日","0.67594","0.65563","0.68390","0.63473","154.84M","3.04%"
"2018年6月4日","0.65597","0.68796","0.70431","0.63577","194.54M","-4.65%"
"2018年6月3日","0.68795","0.64290","0.68795","0.63935","127.98M","7.01%"
"2018年6月2日","0.64286","0.62113","0.65059","0.61547","145.53M","3.50%"
"2018年6月1日","0.62113","0.61098","0.62359","0.60186","132.40M","1.65%"
"2018年5月31日","0.61103","0.59410","0.62103","0.58663","123.38M","2.90%"
"2018年5月30日","0.59379","0.59939","0.62551","0.57856","132.83M","-0.93%"
"2018年5月29日","0.59936","0.54760","0.60883","0.54440","155.95M","9.45%"
"2018年5月28日","0.54761","0.60466","0.60749","0.54605","158.34M","-9.43%"
"2018年5月27日","0.60463","0.60877","0.61190","0.59880","95.15M","-0.68%"
"2018年5月26日","0.60878","0.60564","0.62475","0.59893","99.11M","0.52%"
"2018年5月25日","0.60564","0.62894","0.63301","0.59480","134.70M","-3.74%"
"2018年5月24日","0.62915","0.59126","0.63731","0.57783","183.31M","6.41%"
"2018年5月23日","0.59126","0.63847","0.64400","0.57519","224.04M","-7.40%"
"2018年5月22日","0.63851","0.67578","0.67763","0.63621","72.67M","-5.52%"
"2018年5月21日","0.67578","0.69845","0.70242","0.67253","61.51M","-3.25%"
"2018年5月20日","0.69845","0.67391","0.70467","0.66791","84.06M","3.64%"
"2018年5月19日","0.67391","0.67855","0.68860","0.65839","101.52M","-0.68%"
"2018年5月18日","0.67850","0.66300","0.68382","0.64736","170.82M","2.34%"
"2018年5月17日","0.66298","0.70750","0.70982","0.65450","145.73M","-6.29%"
"2018年5月16日","0.70749","0.68506","0.70793","0.65599","143.62M","3.27%"
"2018年5月15日","0.68507","0.72724","0.74740","0.68162","155.59M","-5.80%"
"2018年5月14日","0.72724","0.72910","0.74849","0.68922","217.02M","-0.26%"
"2018年5月13日","0.72912","0.68498","0.74949","0.66425","179.64M","6.73%"
"2018年5月12日","0.68317","0.67679","0.70823","0.62305","205.21M","0.95%"
"2018年5月11日","0.67671","0.74976","0.75267","0.64999","352.32M","-9.75%"
"2018年5月10日","0.74978","0.79036","0.80338","0.74358","139.52M","-5.15%"
"2018年5月9日","0.79047","0.80674","0.81609","0.76064","162.23M","-2.03%"
"2018年5月8日","0.80689","0.83242","0.83478","0.79285","138.45M","-2.91%"
"2018年5月7日","0.83106","0.86375","0.86544","0.80068","161.24M","-3.79%"
"2018年5月6日","0.86378","0.90138","0.91754","0.84293","142.94M","-4.15%"
"2018年5月5日","0.90121","0.88948","0.92955","0.88819","165.50M","1.29%"
"2018年5月4日","0.88970","0.88045","0.93050","0.85936","223.38M","1.02%"
"2018年5月3日","0.88075","0.85924","0.89279","0.84174","176.44M","2.51%"
"2018年5月2日","0.85921","0.83491","0.86546","0.82433","136.85M","2.91%"
"2018年5月1日","0.83491","0.83143","0.83752","0.78255","139.31M","0.43%"
"2018年4月30日","0.83137","0.86843","0.87462","0.82017","136.57M","-4.20%"
"2018年4月29日","0.86782","0.86295","0.90860","0.82577","185.66M","0.57%"
"2018年4月28日","0.86288","0.80824","0.88902","0.80498","184.40M","6.75%"
"2018年4月27日","0.80831","0.84728","0.86047","0.80646","175.74M","-4.75%"
"2018年4月26日","0.84858","0.79496","0.87556","0.76296","243.03M","6.74%"
"2018年4月25日","0.79500","0.92102","0.92557","0.67787","392.01M","-13.77%"
"2018年4月24日","0.92197","0.87375","0.96427","0.86879","294.90M","5.52%"
"2018年4月23日","0.87375","0.86305","0.88331","0.84818","141.72M","1.26%"
"2018年4月22日","0.86290","0.86620","0.91280","0.83879","170.34M","-0.34%"
"2018年4月21日","0.86585","0.92432","0.92432","0.80788","291.65M","-6.33%"
"2018年4月20日","0.92432","0.78299","0.93623","0.78299","406.39M","18.05%"
"2018年4月19日","0.78299","0.71351","0.78757","0.70641","196.17M","9.87%"
"2018年4月18日","0.71267","0.65533","0.72878","0.65433","187.41M","8.75%"
"2018年4月17日","0.65532","0.66417","0.68189","0.65259","142.54M","-1.38%"
"2018年4月16日","0.66449","0.69374","0.69491","0.63689","154.11M","-4.22%"
"2018年4月15日","0.69374","0.64049","0.69545","0.64044","173.86M","8.32%"
"2018年4月14日","0.64046","0.64107","0.67152","0.62258","190.09M","-0.04%"
"2018年4月13日","0.64073","0.64141","0.70904","0.61385","392.79M","-0.11%"
"2018年4月12日","0.64141","0.54069","0.66235","0.50290","418.13M","18.73%"
"2018年4月11日","0.54025","0.49153","0.55401","0.48745","140.25M","9.91%"
"2018年4月10日","0.49152","0.48696","0.49408","0.47787","71.89M","0.99%"
"2018年4月9日","0.48669","0.49842","0.51160","0.47668","115.06M","-2.35%"
"2018年4月8日","0.49840","0.48562","0.50127","0.48532","51.98M","2.63%"
"2018年4月7日","0.48562","0.47369","0.49630","0.47200","64.22M","2.47%"
"2018年4月6日","0.47391","0.48931","0.49450","0.46050","79.37M","-3.15%"
"2018年4月5日","0.48931","0.49145","0.49787","0.47598","105.37M","-0.39%"
"2018年4月4日","0.49122","0.54744","0.55256","0.48690","142.42M","-10.27%"
"2018年4月3日","0.54745","0.49379","0.55252","0.49218","160.50M","10.88%"
"2018年4月2日","0.49373","0.47874","0.50364","0.47223","103.10M","3.13%"
"2018年4月1日","0.47874","0.50127","0.50893","0.45579","123.19M","-4.42%"
