"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2019年3月27日","4,102.50","3,992.70","4,109.60","3,979.60","7.93K","2.78%"
"2019年3月26日","3,991.70","3,970.00","3,994.84","3,951.00","5.09K","0.55%"
"2019年3月25日","3,970.00","4,041.40","4,049.90","3,939.05","6.70K","-1.77%"
"2019年3月24日","4,041.40","4,063.00","4,063.20","4,011.50","3.36K","-0.54%"
"2019年3月23日","4,063.20","4,045.20","4,076.30","4,038.50","4.37K","0.44%"
"2019年3月22日","4,045.30","4,044.80","4,064.60","4,035.10","4.84K","0.01%"
"2019年3月21日","4,044.80","4,127.20","4,138.70","4,005.20","11.82K","-2.00%"
"2019年3月20日","4,127.16","4,104.59","4,136.20","4,073.90","7.82K","0.55%"
"2019年3月19日","4,104.70","4,073.70","4,117.98","4,056.60","5.55K","0.77%"
"2019年3月18日","4,073.50","4,068.99","4,119.90","4,035.60","3.68K","0.11%"
"2019年3月17日","4,068.90","4,088.04","4,088.30","4,041.10","3.38K","-0.47%"
"2019年3月16日","4,087.99","4,003.10","4,152.65","4,003.10","13.94K","2.12%"
"2019年3月15日","4,003.13","3,948.30","4,011.00","3,948.30","6.72K","1.39%"
"2019年3月14日","3,948.30","3,946.20","4,000.10","3,882.80","8.30K","0.01%"
"2019年3月13日","3,947.90","3,954.90","3,972.10","3,925.10","5.51K","-0.16%"
"2019年3月12日","3,954.10","3,950.70","3,979.50","3,895.20","7.63K","0.13%"
"2019年3月11日","3,949.00","4,000.00","4,009.20","3,920.70","6.61K","-1.28%"
"2019年3月10日","4,000.00","4,017.33","4,017.33","3,961.80","4.67K","-0.43%"
"2019年3月9日","4,017.33","3,940.50","4,046.20","3,933.90","7.38K","1.95%"
"2019年3月8日","3,940.50","3,964.70","4,020.90","3,863.70","9.36K","-0.61%"
"2019年3月7日","3,964.70","3,951.50","3,989.60","3,935.70","7.64K","0.34%"
"2019年3月6日","3,951.40","3,951.60","3,984.10","3,912.40","6.59K","-0.01%"
"2019年3月5日","3,951.60","3,800.00","3,966.90","3,786.20","10.80K","3.99%"
"2019年3月4日","3,800.00","3,884.80","3,908.10","3,767.10","10.18K","-2.18%"
"2019年3月3日","3,884.80","3,913.00","3,923.40","3,856.70","2.88K","-0.72%"
"2019年3月2日","3,913.00","3,915.00","3,924.00","3,850.00","5.11K","-0.03%"
"2019年3月1日","3,914.00","3,894.00","3,948.70","3,893.00","4.76K","0.51%"
"2019年2月28日","3,894.00","3,900.10","3,988.00","3,875.00","12.10K","-0.22%"
"2019年2月27日","3,902.70","3,896.80","3,934.00","3,767.00","12.03K","0.15%"
"2019年2月26日","3,896.80","3,919.30","3,934.10","3,870.40","5.11K","-0.64%"
"2019年2月25日","3,921.80","3,825.00","3,965.00","3,825.00","10.41K","2.34%"
"2019年2月24日","3,832.00","4,212.20","4,282.40","3,812.00","36.09K","-9.02%"
"2019年2月23日","4,211.70","4,058.23","4,255.00","4,014.50","21.53K","3.78%"
"2019年2月22日","4,058.30","4,008.80","4,074.00","3,991.30","14.21K","1.23%"
"2019年2月21日","4,008.80","4,053.70","4,122.00","3,975.30","15.48K","-1.14%"
"2019年2月20日","4,055.00","3,989.90","4,070.00","3,969.20","15.25K","1.63%"
"2019年2月19日","3,989.90","3,978.40","4,081.40","3,943.37","24.30K","0.30%"
"2019年2月18日","3,978.10","3,734.50","4,019.90","3,723.90","37.62K","6.52%"
"2019年2月17日","3,734.50","3,676.50","3,788.80","3,668.90","14.07K","1.58%"
"2019年2月16日","3,676.45","3,670.10","3,724.90","3,666.00","7.52K","0.18%"
"2019年2月15日","3,670.00","3,656.70","3,716.30","3,644.50","7.81K","0.36%"
"2019年2月14日","3,656.70","3,665.50","3,681.10","3,641.10","7.53K","-0.26%"
"2019年2月13日","3,666.10","3,694.10","3,735.40","3,650.40","11.76K","-0.76%"
"2019年2月12日","3,694.20","3,681.00","3,728.00","3,645.30","11.34K","0.36%"
"2019年2月11日","3,681.08","3,749.67","3,749.67","3,672.03","7.80K","-1.74%"
"2019年2月10日","3,746.30","3,718.30","3,753.50","3,667.14","9.97K","0.75%"
"2019年2月9日","3,718.40","3,724.10","3,739.10","3,688.80","6.74K","-0.15%"
"2019年2月8日","3,724.00","3,438.96","3,799.60","3,427.82","31.15K","8.38%"
"2019年2月7日","3,436.10","3,451.90","3,462.30","3,429.30","4.80K","-0.46%"
"2019年2月6日","3,452.00","3,512.60","3,521.00","3,417.60","13.16K","-1.73%"
"2019年2月5日","3,512.60","3,490.40","3,517.00","3,475.90","4.59K","0.63%"
"2019年2月4日","3,490.47","3,504.20","3,522.60","3,475.30","5.21K","-0.32%"
"2019年2月3日","3,501.70","3,564.50","3,566.80","3,470.10","7.86K","-1.76%"
"2019年2月2日","3,564.30","3,534.77","3,575.40","3,500.80","10.89K","0.79%"
"2019年2月1日","3,536.20","3,502.70","3,557.20","3,465.00","10.04K","1.00%"
"2019年1月31日","3,501.10","3,529.70","3,565.70","3,482.20","8.57K","-0.81%"
