"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2019年2月1日","32.754","31.429","33.615","30.872","8.94M","4.22%"
"2019年1月31日","31.428","31.711","32.312","31.213","6.56M","-0.88%"
"2019年1月30日","31.708","30.930","32.023","30.621","6.71M","2.51%"
"2019年1月29日","30.930","31.007","31.339","30.130","6.52M","-0.24%"
"2019年1月28日","31.006","32.328","32.552","30.132","7.96M","-4.05%"
"2019年1月27日","32.315","32.899","33.196","31.633","7.01M","-1.78%"
"2019年1月26日","32.900","32.774","33.864","32.645","6.41M","0.38%"
"2019年1月25日","32.775","32.542","32.977","32.001","6.28M","0.72%"
"2019年1月24日","32.540","31.757","32.904","31.112","5.64M","2.47%"
"2019年1月23日","31.757","31.496","32.202","31.349","6.03M","0.83%"
"2019年1月22日","31.494","30.843","31.970","29.660","6.98M","2.11%"
"2019年1月21日","30.843","30.638","31.178","30.483","5.95M","0.75%"
"2019年1月20日","30.613","32.081","33.040","30.299","7.20M","-4.59%"
"2019年1月19日","32.086","30.870","32.910","30.870","6.04M","3.93%"
"2019年1月18日","30.872","31.444","31.535","30.546","5.68M","-1.84%"
"2019年1月17日","31.451","31.308","31.523","30.162","6.73M","0.46%"
"2019年1月16日","31.307","30.886","31.836","30.590","5.73M","1.35%"
"2019年1月15日","30.890","31.843","32.248","30.278","5.29M","-2.99%"
"2019年1月14日","31.843","29.707","32.495","29.702","6.05M","7.19%"
"2019年1月13日","29.706","31.771","32.745","29.378","6.57M","-6.51%"
"2019年1月12日","31.774","31.642","32.352","31.263","4.52M","0.43%"
"2019年1月11日","31.637","33.017","33.454","31.079","6.13M","-4.17%"
"2019年1月10日","33.014","38.359","38.961","31.852","8.67M","-13.92%"
"2019年1月9日","38.354","38.928","39.843","38.226","5.07M","-1.47%"
"2019年1月8日","38.926","37.471","40.800","37.471","6.59M","3.91%"
"2019年1月7日","37.462","38.575","39.216","37.117","5.66M","-2.88%"
"2019年1月6日","38.575","34.438","39.705","34.145","6.62M","12.01%"
"2019年1月5日","34.439","31.905","35.979","31.905","4.90M","7.94%"
"2019年1月4日","31.905","31.454","32.666","30.837","3.00M","1.44%"
"2019年1月3日","31.453","32.775","32.927","30.842","2.57M","-4.04%"
"2019年1月2日","32.776","31.542","33.313","31.389","3.55M","3.85%"
"2019年1月1日","31.560","29.899","31.792","29.781","3.20M","5.58%"
"2018年12月31日","29.893","31.444","31.572","29.483","3.38M","-4.93%"
"2018年12月30日","31.444","30.370","31.786","30.028","3.31M","3.73%"
"2018年12月29日","30.314","31.993","32.864","30.292","2.68M","-5.26%"
"2018年12月28日","31.997","27.675","33.192","27.674","3.30M","15.64%"
"2018年12月27日","27.671","30.444","31.054","27.407","2.71M","-9.09%"
"2018年12月26日","30.438","30.624","31.853","28.941","3.09M","-0.61%"
"2018年12月25日","30.625","32.848","32.976","29.609","3.44M","-6.89%"
"2018年12月24日","32.893","33.126","36.322","32.434","4.38M","-0.70%"
"2018年12月23日","33.124","31.534","33.839","31.493","3.17M","5.04%"
"2018年12月22日","31.534","30.379","31.550","29.922","2.23M","3.80%"
"2018年12月21日","30.379","32.381","33.054","29.719","4.23M","-6.19%"
"2018年12月20日","32.384","29.020","32.936","28.854","5.70M","11.58%"
"2018年12月19日","29.023","30.068","31.598","28.764","4.84M","-3.47%"
"2018年12月18日","30.067","29.014","30.164","27.923","4.57M","3.62%"
"2018年12月17日","29.015","25.539","30.381","25.538","7.14M","13.61%"
"2018年12月16日","25.539","23.649","26.948","23.635","6.21M","7.98%"
"2018年12月15日","23.651","23.456","24.235","23.193","3.86M","0.82%"
"2018年12月14日","23.460","23.124","23.882","22.610","3.94M","1.45%"
"2018年12月13日","23.124","24.254","24.512","23.014","3.38M","-4.63%"
"2018年12月12日","24.246","23.544","25.102","23.541","3.27M","2.75%"
"2018年12月11日","23.598","24.228","24.721","23.066","3.71M","-2.62%"
"2018年12月10日","24.234","25.476","25.943","23.836","4.34M","-4.85%"
"2018年12月9日","25.470","24.388","26.807","24.388","5.04M","4.44%"
"2018年12月8日","24.387","24.999","26.667","22.996","5.90M","-2.44%"
"2018年12月7日","24.998","26.728","26.890","22.362","6.64M","-6.50%"
"2018年12月6日","26.735","29.263","30.473","26.367","4.30M","-8.63%"
"2018年12月5日","29.261","31.169","31.539","29.228","3.04M","-6.00%"
"2018年12月4日","31.129","31.016","32.256","30.093","2.82M","0.41%"
"2018年12月3日","31.002","33.774","60.670","30.152","3.92M","-8.20%"
"2018年12月2日","33.772","34.205","35.181","33.185","3.52M","-1.29%"
"2018年12月1日","34.212","32.182","35.099","31.412","3.33M","6.16%"
"2018年11月30日","32.228","33.869","34.494","31.335","3.16M","-4.84%"
"2018年11月29日","33.867","34.714","35.730","33.238","3.82M","-2.42%"
"2018年11月28日","34.708","31.570","36.305","30.981","4.23M","9.98%"
"2018年11月27日","31.558","30.078","32.006","28.795","3.89M","4.92%"
"2018年11月26日","30.078","31.422","32.674","28.729","5.29M","-4.35%"
"2018年11月25日","31.447","29.675","32.645","27.669","6.72M","5.97%"
"2018年11月24日","29.675","32.710","33.978","29.113","4.48M","-9.28%"
"2018年11月23日","32.710","32.166","33.744","31.175","5.62M","1.70%"
"2018年11月22日","32.164","35.055","35.535","32.107","5.26M","-8.24%"
"2018年11月21日","35.052","33.736","35.173","32.213","5.04M","3.92%"
"2018年11月20日","33.731","36.979","38.736","31.450","6.70M","-8.78%"
"2018年11月19日","36.978","43.150","43.236","35.908","4.96M","-14.30%"
"2018年11月18日","43.150","42.387","44.127","41.174","1.74M","1.81%"
"2018年11月17日","42.383","42.798","42.840","41.423","1.37M","-0.96%"
"2018年11月16日","42.792","44.616","44.655","41.867","2.05M","-4.08%"
"2018年11月15日","44.612","44.627","45.201","40.949","3.96M","0.00%"
"2018年11月14日","44.610","50.370","51.267","41.481","3.86M","-11.44%"
"2018年11月13日","50.370","50.764","51.599","49.726","2.16M","-0.77%"
"2018年11月12日","50.763","50.555","51.903","49.825","2.47M","0.44%"
"2018年11月11日","50.541","52.475","52.562","49.000","1.83M","-3.69%"
"2018年11月10日","52.477","52.199","52.922","50.619","1.15M","0.73%"
"2018年11月9日","52.095","52.655","53.047","48.978","1.46M","-1.06%"
"2018年11月8日","52.655","54.442","54.916","52.406","1.69M","-3.28%"
"2018年11月7日","54.441","56.406","56.805","53.128","1.93M","-3.48%"
"2018年11月6日","56.401","53.567","56.477","51.256","1.69M","5.28%"
"2018年11月5日","53.570","54.572","55.129","52.940","2.02M","-1.84%"
"2018年11月4日","54.573","51.115","56.253","48.437","2.28M","6.76%"
"2018年11月3日","51.117","51.724","51.791","50.434","1.82M","-1.16%"
"2018年11月2日","51.716","50.595","52.113","48.241","2.28M","2.21%"
"2018年11月1日","50.596","49.952","50.781","49.851","2.05M","1.31%"
"2018年10月31日","49.943","49.317","50.652","48.209","2.51M","1.28%"
"2018年10月30日","49.314","49.307","50.071","48.915","1.52M","0.00%"
"2018年10月29日","49.314","51.958","52.501","48.161","2.71M","-5.14%"
"2018年10月28日","51.984","52.363","52.465","51.811","2.46M","-0.73%"
"2018年10月27日","52.364","52.608","53.202","51.994","2.19M","-0.46%"
"2018年10月26日","52.607","53.003","53.447","52.382","2.57M","-0.75%"
"2018年10月25日","53.003","53.094","53.293","52.677","2.10M","-0.16%"
"2018年10月24日","53.088","53.325","53.933","52.894","2.91M","-0.44%"
"2018年10月23日","53.320","53.122","54.694","50.648","2.47M","0.41%"
"2018年10月22日","53.105","53.686","54.176","52.780","2.24M","-1.15%"
"2018年10月21日","53.721","54.233","54.751","53.476","2.40M","-0.94%"
"2018年10月20日","54.231","53.632","54.866","53.336","2.04M","1.11%"
"2018年10月19日","53.638","53.431","54.470","52.965","2.19M","0.40%"
"2018年10月18日","53.426","55.484","55.706","52.819","2.30M","-3.71%"
"2018年10月17日","55.484","55.416","55.571","54.339","1.96M","0.14%"
"2018年10月16日","55.408","55.950","56.809","54.619","1.86M","-0.97%"
"2018年10月15日","55.951","52.545","61.175","52.233","3.21M","6.48%"
"2018年10月14日","52.545","54.063","54.499","51.838","2.13M","-2.80%"
"2018年10月13日","54.059","53.806","54.926","53.551","1.71M","0.47%"
"2018年10月12日","53.806","51.263","54.149","50.968","2.17M","4.99%"
"2018年10月11日","51.248","58.334","58.373","49.426","3.18M","-12.21%"
"2018年10月10日","58.374","58.968","59.086","57.551","2.68M","-1.01%"
"2018年10月9日","58.968","59.655","59.887","58.523","2.23M","-1.15%"
"2018年10月8日","59.655","58.274","60.163","57.693","2.26M","2.37%"
"2018年10月7日","58.273","57.951","58.533","56.986","1.50M","0.56%"
"2018年10月6日","57.951","59.065","59.169","56.692","4.73M","-1.78%"
"2018年10月5日","59.001","58.410","59.820","57.672","4.63M","1.01%"
"2018年10月4日","58.411","57.562","60.079","57.457","3.26M","1.51%"
"2018年10月3日","57.541","59.606","59.704","56.745","4.78M","-3.46%"
"2018年10月2日","59.606","60.392","61.835","59.231","4.43M","-1.32%"
"2018年10月1日","60.401","61.225","62.137","59.472","4.48M","-1.34%"
"2018年9月30日","61.224","61.703","63.035","59.810","4.32M","-0.78%"
"2018年9月29日","61.703","61.943","62.324","59.080","3.26M","-0.39%"
"2018年9月28日","61.947","63.275","64.897","60.336","3.75M","-2.09%"
"2018年9月27日","63.267","57.257","65.486","56.747","4.57M","10.49%"
"2018年9月26日","57.259","57.573","59.838","56.583","2.67M","-0.52%"
"2018年9月25日","57.559","57.982","58.082","54.430","2.92M","-0.73%"
"2018年9月24日","57.982","61.408","61.540","57.218","2.93M","-5.58%"
"2018年9月23日","61.409","60.628","63.701","59.961","2.98M","1.29%"
"2018年9月22日","60.628","60.917","61.869","58.081","3.12M","-0.50%"
"2018年9月21日","60.934","56.554","62.610","56.494","3.22M","7.74%"
"2018年9月20日","56.554","54.320","57.165","53.436","2.29M","4.11%"
"2018年9月19日","54.321","54.079","54.969","51.738","3.04M","0.44%"
"2018年9月18日","54.085","52.118","55.417","50.625","3.45M","3.78%"
"2018年9月17日","52.115","56.756","57.807","51.489","3.49M","-8.18%"
"2018年9月16日","56.756","56.429","57.488","54.595","3.48M","0.58%"
"2018年9月15日","56.429","56.259","58.738","55.743","3.15M","0.28%"
"2018年9月14日","56.270","54.502","58.873","52.955","3.82M","3.24%"
"2018年9月13日","54.506","51.719","55.274","51.718","4.23M","5.42%"
"2018年9月12日","51.704","52.053","52.118","47.344","3.89M","-0.67%"
"2018年9月11日","52.052","54.380","54.746","50.166","3.63M","-4.28%"
"2018年9月10日","54.379","54.694","56.458","53.139","3.29M","-0.57%"
"2018年9月9日","54.688","53.082","56.632","52.355","3.38M","3.03%"
"2018年9月8日","53.082","55.715","57.179","52.073","3.30M","-4.73%"
"2018年9月7日","55.719","57.527","58.439","55.154","3.16M","-3.14%"
"2018年9月6日","57.523","57.978","58.033","54.200","3.74M","-0.82%"
"2018年9月5日","57.997","67.680","68.251","57.934","4.46M","-14.19%"
"2018年9月4日","67.591","65.436","69.383","65.418","3.44M","3.29%"
"2018年9月3日","65.435","66.179","66.505","64.412","1.89M","-1.14%"
"2018年9月2日","66.188","66.511","67.054","64.387","2.11M","-0.49%"
"2018年9月1日","66.511","62.033","67.822","62.024","3.75M","7.22%"
"2018年8月31日","62.033","60.151","63.500","59.644","3.30M","3.13%"
"2018年8月30日","60.151","61.510","61.620","58.645","2.81M","-2.21%"
"2018年8月29日","61.510","63.233","63.349","60.377","2.95M","-2.72%"
"2018年8月28日","63.230","60.581","63.668","59.766","3.05M","4.38%"
"2018年8月27日","60.580","57.021","61.043","56.606","2.93M","6.24%"
"2018年8月26日","57.021","57.888","58.026","55.880","2.77M","-1.50%"
"2018年8月25日","57.888","57.862","58.298","57.113","2.34M","0.05%"
"2018年8月24日","57.860","57.207","58.260","55.679","2.52M","1.14%"
"2018年8月23日","57.207","55.115","57.836","54.878","2.41M","3.80%"
"2018年8月22日","55.111","56.479","59.189","54.054","3.12M","-2.42%"
"2018年8月21日","56.479","53.528","56.752","53.330","1.98M","5.54%"
"2018年8月20日","53.516","57.831","58.595","53.442","2.73M","-7.46%"
"2018年8月19日","57.830","57.182","58.912","56.325","2.22M","1.13%"
"2018年8月18日","57.182","61.569","62.205","55.314","2.82M","-7.12%"
"2018年8月17日","61.567","55.301","61.678","55.159","2.93M","11.32%"
"2018年8月16日","55.307","54.362","57.437","54.207","2.54M","1.74%"
"2018年8月15日","54.361","54.338","59.175","54.007","3.22M","0.04%"
"2018年8月14日","54.338","56.530","56.532","48.926","3.12M","-3.88%"
"2018年8月13日","56.530","59.364","60.554","55.815","1.66M","-4.78%"
"2018年8月12日","59.364","57.753","61.540","57.588","1.63M","2.79%"
"2018年8月11日","57.753","59.267","59.884","55.122","1.86M","-2.58%"
"2018年8月10日","59.281","63.024","63.293","58.599","1.84M","-6.15%"
"2018年8月9日","63.168","62.216","64.994","60.202","2.26M","1.55%"
"2018年8月8日","62.203","67.405","67.551","61.093","3.03M","-7.73%"
"2018年8月7日","67.411","73.775","75.291","66.829","2.52M","-8.63%"
"2018年8月6日","73.775","74.582","76.712","72.608","1.87M","-1.09%"
"2018年8月5日","74.588","72.971","74.691","72.476","1.70M","2.22%"
"2018年8月4日","72.971","77.692","78.045","72.291","2.22M","-6.08%"
"2018年8月3日","77.692","76.250","77.794","74.959","1.97M","1.89%"
"2018年8月2日","76.251","77.736","78.523","75.635","1.22M","-1.91%"
"2018年8月1日","77.736","78.966","79.100","76.192","1.06M","-1.55%"
"2018年7月31日","78.961","82.306","82.581","76.269","1.32M","-4.07%"
"2018年7月30日","82.315","83.972","84.612","79.913","1.13M","-1.97%"
"2018年7月29日","83.972","84.329","85.458","83.367","846.99K","-0.42%"
"2018年7月28日","84.329","84.706","84.904","82.601","748.99K","-0.44%"
"2018年7月27日","84.706","83.539","85.192","81.692","1.01M","1.38%"
"2018年7月26日","83.551","86.750","87.918","82.971","962.59K","-3.72%"
"2018年7月25日","86.775","89.533","90.702","85.011","1.57M","-3.07%"
"2018年7月24日","89.521","81.797","89.746","81.203","2.65M","9.45%"
"2018年7月23日","81.794","82.894","86.252","81.644","2.31M","-1.33%"
"2018年7月22日","82.894","84.186","84.750","82.640","1.32M","-1.55%"
"2018年7月21日","84.196","82.499","85.295","80.253","886.13K","2.06%"
"2018年7月20日","82.499","86.538","87.128","81.819","1.24M","-4.66%"
"2018年7月19日","86.535","86.736","89.083","85.483","1.28M","-0.24%"
"2018年7月18日","86.740","89.466","94.662","85.658","2.12M","-3.05%"
"2018年7月17日","89.468","84.324","90.370","82.496","2.12M","6.10%"
"2018年7月16日","84.326","79.082","84.573","78.401","1.90M","6.63%"
"2018年7月15日","79.082","76.541","79.948","75.655","1.44M","3.32%"
"2018年7月14日","76.542","76.841","77.565","75.785","1.45M","-0.38%"
"2018年7月13日","76.831","76.928","78.720","75.465","1.68M","-0.11%"
"2018年7月12日","76.919","78.709","78.748","74.774","1.42M","-2.28%"
"2018年7月11日","78.711","76.031","81.281","75.706","1.45M","3.51%"
"2018年7月10日","76.039","80.561","80.678","74.757","1.62M","-5.61%"
"2018年7月9日","80.560","82.393","83.010","80.207","1.25M","-2.22%"
"2018年7月8日","82.385","85.048","85.664","82.038","1.32M","-3.12%"
"2018年7月7日","85.040","83.245","85.376","79.836","1.33M","2.16%"
"2018年7月6日","83.243","83.387","84.193","80.834","1.34M","-0.17%"
"2018年7月5日","83.386","85.369","86.778","82.106","1.62M","-2.31%"
"2018年7月4日","85.360","84.925","88.903","83.656","1.37M","0.52%"
"2018年7月3日","84.919","85.472","89.591","84.424","1.65M","-0.63%"
"2018年7月2日","85.462","80.039","86.502","78.537","1.59M","6.77%"
"2018年7月1日","80.042","81.278","81.576","78.142","1.32M","-1.51%"
"2018年6月30日","81.272","79.015","83.921","79.007","1.76M","2.86%"
"2018年6月29日","79.015","74.318","80.461","72.672","1.65M","6.31%"
"2018年6月28日","74.326","80.778","81.418","74.272","1.57M","-7.99%"
"2018年6月27日","80.783","75.842","81.720","75.147","1.10M","6.51%"
"2018年6月26日","75.843","81.486","82.458","75.523","1.77M","-6.93%"
"2018年6月25日","81.491","80.528","87.945","78.594","2.95M","1.15%"
"2018年6月24日","80.565","82.815","83.656","73.428","2.92M","-2.72%"
"2018年6月23日","82.816","84.806","86.551","81.661","3.19M","-2.33%"
"2018年6月22日","84.791","96.817","96.918","80.528","2.75M","-12.42%"
"2018年6月21日","96.815","97.789","99.197","96.132","982.06K","-1.00%"
"2018年6月20日","97.789","98.803","98.986","95.498","864.26K","-1.04%"
"2018年6月19日","98.813","98.755","101.452","97.083","988.71K","0.06%"
"2018年6月18日","98.756","95.071","99.714","93.189","1.08M","3.88%"
"2018年6月17日","95.065","96.716","98.106","94.811","813.89K","-1.71%"
"2018年6月16日","96.718","95.706","97.567","92.967","911.61K","1.06%"
"2018年6月15日","95.705","100.951","100.984","94.853","1.06M","-5.20%"
"2018年6月14日","100.950","93.700","102.715","92.830","1.46M","7.72%"
"2018年6月13日","93.713","100.043","100.444","89.354","1.69M","-6.33%"
"2018年6月12日","100.050","107.174","107.810","97.907","1.26M","-6.64%"
"2018年6月11日","107.160","106.699","108.514","103.164","1.11M","0.43%"
"2018年6月10日","106.698","117.601","117.606","103.122","1.64M","-9.27%"
"2018年6月9日","117.598","120.004","120.986","117.306","604.70K","-2.01%"
"2018年6月8日","120.004","121.584","122.273","118.225","840.22K","-1.29%"
"2018年6月7日","121.575","121.394","123.662","119.576","1.40M","0.15%"
"2018年6月6日","121.393","122.208","122.706","118.429","1.11M","-0.66%"
"2018年6月5日","122.205","119.879","122.489","116.310","888.05K","1.94%"
"2018年6月4日","119.879","125.200","126.857","118.414","843.45K","-4.23%"
"2018年6月3日","125.168","123.484","127.863","122.400","890.99K","1.36%"
"2018年6月2日","123.485","120.332","124.323","118.952","881.17K","2.62%"
"2018年6月1日","120.334","118.463","120.472","117.086","803.17K","1.58%"
"2018年5月31日","118.462","117.472","120.909","116.502","879.34K","0.84%"
"2018年5月30日","117.473","119.542","122.695","115.413","886.61K","-1.73%"
"2018年5月29日","119.536","111.174","122.640","110.033","1.13M","7.52%"
"2018年5月28日","111.177","117.966","119.180","110.586","994.42K","-5.75%"
"2018年5月27日","117.965","118.629","119.075","116.981","763.81K","-0.56%"
"2018年5月26日","118.625","119.096","122.321","117.642","786.15K","-0.40%"
"2018年5月25日","119.096","122.980","124.455","117.085","921.10K","-3.16%"
"2018年5月24日","122.986","118.547","124.835","115.181","1.19M","3.69%"
"2018年5月23日","118.614","128.155","129.420","116.672","1.32M","-7.45%"
"2018年5月22日","128.161","134.134","135.904","127.745","793.63K","-4.45%"
"2018年5月21日","134.134","139.719","140.255","134.034","754.40K","-4.04%"
"2018年5月20日","139.786","135.163","140.567","132.774","892.22K","3.42%"
"2018年5月19日","135.162","136.065","137.656","133.075","885.65K","-0.66%"
"2018年5月18日","136.064","132.647","137.515","129.180","1.17M","2.59%"
"2018年5月17日","132.629","139.259","141.436","131.644","1.02M","-4.76%"
"2018年5月16日","139.260","139.493","140.916","134.720","1.03M","-0.17%"
"2018年5月15日","139.497","147.401","149.552","137.952","1.22M","-5.36%"
"2018年5月14日","147.398","144.462","152.628","134.676","1.92M","2.03%"
"2018年5月13日","144.462","141.799","146.773","136.790","1.14M","2.06%"
"2018年5月12日","141.540","136.308","144.509","131.066","1.34M","3.91%"
"2018年5月11日","136.210","148.417","148.613","133.704","1.87M","-8.24%"
"2018年5月10日","148.445","156.910","160.617","148.055","1.15M","-5.39%"
"2018年5月9日","156.902","159.086","160.094","151.175","1.20M","-1.37%"
"2018年5月8日","159.080","166.333","166.709","157.547","1.31M","-4.18%"
"2018年5月7日","166.019","172.187","172.562","157.852","1.65M","-3.61%"
"2018年5月6日","172.239","178.610","183.877","165.404","1.70M","-3.52%"
"2018年5月5日","178.526","169.139","183.507","168.255","1.89M","5.61%"
"2018年5月4日","169.042","161.247","171.296","157.607","1.75M","4.83%"
"2018年5月3日","161.252","151.723","164.609","150.772","1.76M","6.28%"
"2018年5月2日","151.718","148.162","153.519","146.478","846.02K","2.37%"
"2018年5月1日","148.207","148.304","148.723","142.923","1.01M","-0.08%"
"2018年4月30日","148.327","153.505","154.478","147.290","943.45K","-3.36%"
"2018年4月29日","153.483","152.143","156.390","148.052","1.13M","0.88%"
"2018年4月28日","152.143","146.023","153.420","144.976","1.04M","4.22%"
"2018年4月27日","145.984","153.637","153.702","145.366","1.34M","-5.00%"
"2018年4月26日","153.667","144.830","154.422","142.338","1.32M","6.09%"
"2018年4月25日","144.847","164.708","164.737","141.789","2.49M","-12.03%"
"2018年4月24日","164.652","152.594","166.026","152.529","2.08M","7.90%"
"2018年4月23日","152.594","146.549","153.219","146.298","1.12M","4.11%"
"2018年4月22日","146.575","148.612","152.945","144.847","1.06M","-1.42%"
"2018年4月21日","148.686","155.651","156.822","141.028","1.68M","-4.48%"
"2018年4月20日","155.657","146.440","156.298","143.444","1.61M","6.29%"
"2018年4月19日","146.441","140.431","147.475","138.868","1.31M","4.28%"
"2018年4月18日","140.425","132.202","141.337","132.105","1.32M","6.13%"
"2018年4月17日","132.309","128.773","140.324","128.743","1.99M","2.79%"
"2018年4月16日","128.719","132.522","133.233","125.176","1.10M","-2.87%"
"2018年4月15日","132.525","126.518","132.713","126.518","1.01M","4.75%"
"2018年4月14日","126.514","125.388","129.651","124.476","973.59K","0.90%"
"2018年4月13日","125.391","129.679","133.649","124.105","2.10M","-3.30%"
"2018年4月12日","129.665","118.327","130.845","113.272","2.70M","9.58%"
"2018年4月11日","118.325","114.321","119.753","113.217","880.50K","3.50%"
"2018年4月10日","114.321","114.987","115.350","111.733","850.22K","-0.57%"
"2018年4月9日","114.977","117.840","122.891","112.935","1.28M","-2.43%"
"2018年4月8日","117.839","116.087","118.533","115.651","693.31K","1.51%"
"2018年4月7日","116.087","113.085","119.678","112.800","896.24K","2.65%"
"2018年4月6日","113.087","118.653","120.358","112.108","1.02M","-4.69%"
"2018年4月5日","118.658","118.307","122.417","114.023","1.33M","0.32%"
"2018年4月4日","118.275","134.254","134.640","115.610","1.89M","-11.91%"
"2018年4月3日","134.260","119.178","137.024","118.379","1.54M","12.66%"
"2018年4月2日","119.178","115.103","121.565","114.416","1.11M","3.48%"
"2018年4月1日","115.174","116.333","118.099","109.881","1.22M","-1.00%"
"2018年3月31日","116.340","118.519","124.543","115.777","1.28M","-1.84%"
"2018年3月30日","118.517","114.665","126.342","109.975","2.33M","3.36%"
"2018年3月29日","114.666","131.632","132.552","112.916","2.43M","-12.89%"
"2018年3月28日","131.632","134.971","139.669","130.469","1.20M","-2.23%"
"2018年3月27日","134.640","148.240","149.480","134.460","1.50M","-10.67%"
"2018年3月26日","150.722","160.383","160.748","144.731","1.93M","-6.03%"
"2018年3月25日","160.391","159.245","162.079","154.557","1.12M","0.73%"
"2018年3月24日","159.229","167.079","167.670","159.042","1.31M","-4.73%"
"2018年3月23日","167.136","163.473","178.699","158.314","1.53M","2.24%"
"2018年3月22日","163.468","168.299","171.008","160.577","1.71M","-2.87%"
"2018年3月21日","168.303","169.264","176.182","165.125","1.82M","-0.56%"
"2018年3月20日","169.247","159.823","171.529","156.386","1.94M","5.38%"
"2018年3月19日","160.607","152.386","161.827","150.583","2.14M","5.39%"
"2018年3月18日","152.398","152.018","155.337","139.184","2.68M","0.24%"
"2018年3月17日","152.039","165.938","166.332","150.574","1.79M","-8.41%"
"2018年3月16日","166.008","163.664","171.690","157.780","1.78M","1.41%"
"2018年3月15日","163.693","160.523","166.296","151.082","2.33M","1.93%"
"2018年3月14日","160.589","175.432","176.842","120.080","1.98M","-8.47%"
"2018年3月13日","175.454","177.510","189.239","172.547","1.75M","-1.15%"
"2018年3月12日","177.501","187.870","196.486","174.946","2.10M","-5.51%"
"2018年3月11日","187.855","176.796","191.981","172.589","2.36M","6.28%"
"2018年3月10日","176.751","142.019","190.633","138.588","2.53M","24.45%"
"2018年3月9日","142.030","176.168","188.198","141.507","3.86M","-19.38%"
"2018年3月8日","176.180","184.919","188.723","174.751","2.29M","-4.72%"
"2018年3月7日","184.907","196.190","200.529","177.498","2.63M","-5.75%"
"2018年3月6日","196.182","211.250","211.378","190.404","2.00M","-7.13%"
"2018年3月5日","211.240","213.301","215.753","209.407","1.44M","-0.98%"
"2018年3月4日","213.332","210.266","214.313","205.300","1.37M","1.46%"
"2018年3月3日","210.271","212.427","217.881","209.232","1.73M","-1.00%"
"2018年3月2日","212.399","209.626","213.223","204.306","1.50M","1.32%"
"2018年3月1日","209.633","202.227","214.852","200.552","1.61M","3.77%"
"2018年2月28日","202.010","215.073","223.217","201.838","1.91M","-6.10%"
"2018年2月27日","215.138","218.456","223.106","212.809","1.93M","-1.51%"
"2018年2月26日","218.439","217.863","231.202","215.029","2.79M","0.34%"
"2018年2月25日","217.700","206.412","222.782","199.691","2.27M","5.47%"
"2018年2月24日","206.412","206.670","217.987","194.573","2.32M","-0.26%"
"2018年2月23日","206.945","193.091","215.314","182.445","2.82M","7.20%"
"2018年2月22日","193.049","209.980","221.208","188.976","2.86M","-8.08%"
"2018年2月21日","210.010","228.877","231.864","204.716","3.16M","-8.17%"
"2018年2月20日","228.696","222.087","251.122","221.662","3.68M","2.97%"
"2018年2月19日","222.097","214.010","226.457","213.267","1.66M","3.87%"
"2018年2月18日","213.821","228.753","231.329","211.385","2.24M","-6.40%"
"2018年2月17日","228.445","228.137","232.494","223.861","1.65M","0.10%"
"2018年2月16日","228.217","221.311","234.716","209.848","2.68M","3.11%"
"2018年2月15日","221.337","212.021","236.507","207.044","4.16M","4.36%"
